WEO_Country_Group_Code,WEO_Subject_Code,Country_Group_Name,Subject_Descriptor,Subject_Notes,Units,Scale,Country_Series-specific_Notes,Estimates_Start_After,Year,Value,version,_rescued_data
603,PNFUELW,Sub-Saharan Africa,Commodity Non-Fuel Price Index includes Food and Beverages and Industrial Inputs Price Indices,null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
603,PINDUW,Sub-Saharan Africa,Commodity Industrial Inputs Price Index includes Agricultural Raw Materials and Metals Price Indices,null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
603,POILAPSP,Sub-Saharan Africa,"Crude Oil (petroleum), simple average of three spot prices; Dated Brent, West Texas Intermediate, and the Dubai Fateh, US$ per barrel","The APSP denotes an equally weighted average of three crude oil spot prices—West Texas Intermediate (“WTI”), Dated Brent (“Brent”), and Dubai Fateh (“Dubai”). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the “headline” oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.",U.S. dollars,Units,null,null,1981,null,2023-10-01,null
603,POILBRE,Sub-Saharan Africa,"Crude Oil (petroleum),  Dated Brent, light blend 38 API, fob U.K., US$ per barrel",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
603,POILDUB,Sub-Saharan Africa,"Oil; Dubai, medium, Fateh 32 API, fob Dubai Crude Oil (petroleum), Dubai Fateh Fateh 32 API, US$ per barrel",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
603,POILWTI,Sub-Saharan Africa,"Crude Oil (petroleum), West Texas Intermediate 40 API, Midland Texas, US$ per barrel",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
603,PNRGW,Sub-Saharan Africa,"Commodity Fuel (energy) Index includes Crude oil (petroleum), Natural Gas, and Coal Price Indices",null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
603,POILAPSPW,Sub-Saharan Africa,"Crude Oil (petroleum), Price index simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh","The APSP denotes an equally weighted average of three crude oil spot prices—West Texas Intermediate (“WTI”), Dated Brent (“Brent”), and Dubai Fateh (“Dubai”). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the “headline” oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.","Index, 2016=100",null,null,null,1981,null,2023-10-01,null
603,PNGASW,Sub-Saharan Africa,"Commodity Natural Gas Price Index includes European, Japanese, and American Natural Gas Price Indices",null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
603,PNGASEU,Sub-Saharan Africa,"Natural Gas, Russian Natural Gas border price in Germany, US$ per million metric British thermal units of gas",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
603,PNGASJP,Sub-Saharan Africa,"Natural Gas, Indonesian Liquified Natural Gas in Japan, US$ per million metric British thermal units of liquid",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
603,PNGASUS,Sub-Saharan Africa,"Natural Gas, Natural Gas spot price at the Henry Hub terminal in Louisiana, US$ per million metric British thermal units of gas",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
603,PCOALW,Sub-Saharan Africa,Commodity Coal Price Index includes Australian and South African Coal,null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
603,PCOALAU,Sub-Saharan Africa,"Coal, Australian thermal coal, 1200- btu/pound, less than 1% sulfur, 14% ash, FOB Newcastle/Port Kembla, US$ per metric tonne",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
603,PCOALSA,Sub-Saharan Africa,"Coal, South African export price, US$ per metric tonne",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
603,PFANDBW,Sub-Saharan Africa,Commodity Food and Beverage Price Index includes Food and Beverage Price Indices,null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
603,PFOODW,Sub-Saharan Africa,"Commodity Food Price Index includes Cereal, Vegetable Oils, Meat, Seafood, Sugar, Bananas, and Oranges Price Indices",null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
603,PCEREW,Sub-Saharan Africa,"Commodity Cereals Price Index includes Wheat, Maize (Corn), Rice, and Barley",null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
603,PWHEAMT,Sub-Saharan Africa,"Wheat, No.1 Hard Red Winter, ordinary protein, FOB Gulf of Mexico, US$ per metric tonne",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
603,PMAIZMT,Sub-Saharan Africa,"Maize (corn), U.S. No.2 Yellow, FOB Gulf of Mexico, U.S. price, US$ per metric tonne",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
603,PRICENPQ,Sub-Saharan Africa,"Rice, 5 percent broken milled white rice, Thailand nominal price quote, US$ per metric tonne",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
603,PBARL,Sub-Saharan Africa,"Barley, Canadian no.1 Western Barley, spot price, US$ per metric tonne",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
603,PVOILW,Sub-Saharan Africa,"Commodity Vegetable Oil Index includes Soybean, Soybean Meal, Soybean Oil, Rapeseed Oil, Palm Oil, Sunflower Oil, Olive Oil, Fishmeal, and Groundnut Price Indices",null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
603,PSOYB,Sub-Saharan Africa,"Soybeans, U.S. soybeans, Chicago Soybean futures contract (first contract forward) No. 2 yellow and par, US$ per metric tonne",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
603,PSMEA,Sub-Saharan Africa,"Soybean Meal, Chicago Soybean Meal Futures (first contract forward) Minimum 48 percent protein, US$ per metric tonne",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
603,PSOIL,Sub-Saharan Africa,"Soybean Oil, Chicago Soybean Oil Futures (first contract forward) exchange approved grades, US$ per metric tonne",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
603,PROIL,Sub-Saharan Africa,"Rapeseed oil, crude, FOB Rotterdam, US$ per metric ton",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
603,PPOIL,Sub-Saharan Africa,"Palm oil, Malaysia Palm Oil Futures (first contract forward) 4-5 percent FFA, US$ per metric tonne",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
603,PSUNO,Sub-Saharan Africa,"Sunflower Oil, US export price from Gulf of Mexico, US$ per metric tonne",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
603,POLVOIL,Sub-Saharan Africa,"Olive Oil, extra virgin less than 1% free fatty acid, ex-tanker price U.K., US$ per metric tonne",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
603,PFISH,Sub-Saharan Africa,"Fishmeal, Peru Fish meal/pellets 65% protein, CIF, US$ per metric tonne",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
603,PGNUTS,Sub-Saharan Africa,"Groundnuts (peanuts), 40/50 (40 to 50 count per ounce), cif Argentina, US$ per metric tonne",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
603,PMEATW,Sub-Saharan Africa,"Commodity Meat Price Index includes Beef, Lamb, Swine (pork), and Poultry Price Indices",null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
603,PBEEF,Sub-Saharan Africa,"Beef, Australian and New Zealand 85% lean fores, FOB U.S. import price, US cents per pound",null,U.S. cents,Units,null,null,1981,null,2023-10-01,null
603,PLAMB,Sub-Saharan Africa,"Lamb, frozen carcass Smithfield London, US cents per pound",null,U.S. cents,Units,null,null,1981,null,2023-10-01,null
603,PPORK,Sub-Saharan Africa,"Swine (pork), 51-52% lean Hogs, U.S. price, US cents per pound",null,U.S. cents,Units,null,null,1981,null,2023-10-01,null
603,PPOULT,Sub-Saharan Africa,"Poultry (chicken), Whole bird spot price, Georgia docks, US cents per pound",null,U.S. cents,Units,null,null,1981,null,2023-10-01,null
603,PSEAFW,Sub-Saharan Africa,Commodity Seafood Index includes Fish (salmon) and Shrimp Price Indices,null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
603,PSALM,Sub-Saharan Africa,"Fish (salmon), Farm Bred Norwegian Salmon, export price, US$ per kilogram",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
603,PSHRI,Sub-Saharan Africa,"Shrimp, Frozen shell-on headless, block 16/20 count, Indian origin, C&F Japan, US$ per kilogram",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
603,PSUGAW,Sub-Saharan Africa,"Commodity Sugar Index includes European, Free market, and U.S. Price Indices",null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
603,PSUGAISA,Sub-Saharan Africa,"Sugar, Free Market, Coffee Sugar and Cocoa Exchange (CSCE) contract no.11 nearest future position, US cents per pound",null,U.S. cents,Units,null,null,1981,null,2023-10-01,null
603,PSUGAUSA,Sub-Saharan Africa,"Sugar, U.S. import price, contract no.14 nearest futures position, US cents per pound",null,U.S. cents,Units,null,null,1981,null,2023-10-01,null
603,PBANSOP,Sub-Saharan Africa,"Bananas, Central American and Ecuador, FOB U.S. Ports, US$ per metric tonne",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
603,PORANG,Sub-Saharan Africa,"Oranges, miscellaneous oranges French import price, US$ per metric tonne",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
603,PBEVEW,Sub-Saharan Africa,"Commodity Beverage Price Index includes Coffee, Tea, and Cocoa",null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
603,PCOFFW,Sub-Saharan Africa,Commodity Coffee Price Index includes Other Mild Arabicas and Robusta,null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
603,PCOFFOTM,Sub-Saharan Africa,"Coffee, Other Mild Arabicas, International Coffee Organization New York cash price, ex-dock New York, US cents per pound",null,U.S. cents,Units,null,null,1981,null,2023-10-01,null
603,PCOFFROB,Sub-Saharan Africa,"Coffee, Robusta, International Coffee Organization New York cash price, ex-dock New York, US cents per pound",null,U.S. cents,Units,null,null,1981,null,2023-10-01,null
603,PCOCO,Sub-Saharan Africa,"Cocoa beans, International Cocoa Organization cash price, CIF US and European ports, US$ per metric tonne",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
603,PTEA,Sub-Saharan Africa,"Tea, Mombasa, Kenya, Auction Price, US cents per kilogram",null,U.S. cents,Units,null,null,1981,null,2023-10-01,null
603,PRAWMW,Sub-Saharan Africa,"Commodity Agricultural Raw Materials Index includes Timber, Cotton, Wool, Rubber, and Hides Price Indices",null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
603,PTIMBW,Sub-Saharan Africa,Commodity Timber Index includes Hardwood and Softwood Price Indices,null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
603,PHARDW,Sub-Saharan Africa,Commodity Hardwood Price Index includes Hardwood Logs and Hardwood Sawn Price Indices,null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
603,PLOGSK,Sub-Saharan Africa,"Hard Logs, Best quality Malaysian meranti, import price Japan, US$ per cubic meter",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
603,PSAWMAL,Sub-Saharan Africa,"Hard Sawnwood, Dark Red Meranti, select and better quality, C&F U.K port, US$ per cubic meter",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
603,PSOFTW,Sub-Saharan Africa,Commodity Softwood Index includes Softwood Sawn and Softwood Logs Price Indices,null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
603,PLOGORE,Sub-Saharan Africa,"Soft Logs, Average Export price from the U.S. for Douglas Fir, US$ per cubic meter",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
603,PSAWORE,Sub-Saharan Africa,"Soft Sawnwood, average export price of Douglas Fir, U.S. Price, US$ per cubic meter",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
603,PCOTTIND,Sub-Saharan Africa,"Cotton, Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool, US cents per pound",null,U.S. cents,Units,null,null,1981,null,2023-10-01,null
603,PWOOLW,Sub-Saharan Africa,Commodity Wool Index includes Coarse and Fine Wool Price Indices,null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
603,PWOOLF,Sub-Saharan Africa,"Wool, fine, 19 micron, Australian Wool Exchange spot quote, US cents per kilogram",null,U.S. cents,Units,null,null,1981,null,2023-10-01,null
603,PWOOLC,Sub-Saharan Africa,"Wool, coarse, 23 micron, Australian Wool Exchange spot quote, US cents per kilogram",null,U.S. cents,Units,null,null,1981,null,2023-10-01,null
603,PRUBB,Sub-Saharan Africa,"Rubber, No.1 Rubber Smoked Sheet, FOB Maylaysian/Singapore, US cents per pound",null,U.S. cents,Units,null,null,1981,null,2023-10-01,null
